Neighbourhood,Neighbourhood Latitude,Neighbourhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Timberstone,52.2758062,-113.756136,McDonald's,52.273082727890525,-113.76829846004644,Fast Food Restaurant
Timberstone,52.2758062,-113.756136,Jersville,52.269337,-113.76331,Beer Bar
Timberstone,52.2758062,-113.756136,michael o'brien wetland,52.274169,-113.770413,Scenic Lookout
Vanier Woods,52.23127535,-113.75365490034184,HomeSense,52.2302285,-113.7668896,Department Store
Waskasoo,52.21965535,-113.8174250434918,Costco Wholesale,52.21311569951376,-113.8191055467707,Warehouse or Wholesale Store
Waskasoo,52.21965535,-113.8174250434918,Galaxy Cinemas,52.21164747404368,-113.8198682901063,Movie Theater
Waskasoo,52.21965535,-113.8174250434918,Shell,52.217101,-113.816923,Fuel Station
Waskasoo,52.21965535,-113.8174250434918,Tim Hortons,52.216014,-113.8129157,Coffee Shop
Waskasoo,52.21965535,-113.8174250434918,Costco Gasoline,52.21312646767369,-113.81672322839482,Fuel Station
Waskasoo,52.21965535,-113.8174250434918,7-Eleven,52.21604805012229,-113.81263279226414,Convenience Store
Waskasoo,52.21965535,-113.8174250434918,Petro-Canada,52.21835969580124,-113.81283755115564,Fuel Station
Waskasoo,52.21965535,-113.8174250434918,Staples,52.2110023498535,-113.817924499511,Office Supply Store
Waskasoo,52.21965535,-113.8174250434918,Carl's Jr.,52.212349,-113.815355,Fast Food Restaurant
Waskasoo,52.21965535,-113.8174250434918,Shell,52.21704049795705,-113.81305185631577,Fuel Station
Waskasoo,52.21965535,-113.8174250434918,McDonald's,52.2222987189226,-113.81402547365664,Fast Food Restaurant
Waskasoo,52.21965535,-113.8174250434918,Holiday Inn,52.21383796563207,-113.81220954194973,Hotel
Waskasoo,52.21965535,-113.8174250434918,Ricky's (Gasoline Alley),52.21295616124517,-113.81553137454564,American Restaurant
Waskasoo,52.21965535,-113.8174250434918,Burger Baron,52.2166,-113.813033,Burger Joint
Waskasoo,52.21965535,-113.8174250434918,Howard Johnson,52.2187959172738,-113.81229304790628,Hotel
Waskasoo,52.21965535,-113.8174250434918,A&W,52.217969,-113.81291,Fast Food Restaurant
Waskasoo,52.21965535,-113.8174250434918,Sweet Market Esso,52.214317,-113.816724,Diner
Waskasoo,52.21965535,-113.8174250434918,UFA Cardlock Gas Alley,52.21528950604569,-113.8121163638901,Fuel Station
Waskasoo,52.21965535,-113.8174250434918,UFA Convenience Store,52.215132,-113.812367,Fuel Station
Waskasoo,52.21965535,-113.8174250434918,Gasoline Alley Harley Davidson,52.21426315850672,-113.81311077455888,Motorcycle Dealership
Waskasoo,52.21965535,-113.8174250434918,Fatburger,52.21260219370359,-113.81499730041436,Burger Joint
Waskasoo,52.21965535,-113.8174250434918,Esso,52.21604045756337,-113.81280675712308,Fuel Station
Waskasoo,52.21965535,-113.8174250434918,Dollarama,52.211161,-113.818742,Discount Store
Waskasoo,52.21965535,-113.8174250434918,Humpty's Classic Cafe,52.21110284328461,-113.81504952907562,American Restaurant
Waskasoo,52.21965535,-113.8174250434918,McDonald's,52.21497945841722,-113.81245998135988,Fast Food Restaurant
West Park,53.01337635,-112.86735163194916,Starbucks,53.019884,-112.85978,Coffee Shop
West Park,53.01337635,-112.86735163194916,Real Canadian Superstore,53.01620322651209,-112.86417961120604,Grocery Store
West Park,53.01337635,-112.86735163194916,Staples,53.0198631286621,-112.862045288085,Office Supply Store
West Park,53.01337635,-112.86735163194916,Starbucks,53.017976,-112.873115,Coffee Shop
West Park,53.01337635,-112.86735163194916,Subway,53.01849365,-112.863533,Sandwich Spot
West Park,53.01337635,-112.86735163194916,Canadian Tire,53.0158573614,-112.8573764199,Hardware Store
West Park,53.01337635,-112.86735163194916,Shoppers Drug Mart,53.015845,-112.85602,Pharmacy
West Park,53.01337635,-112.86735163194916,Fatburger,53.01846845401297,-112.86015317790988,Burger Joint
West Park,53.01337635,-112.86735163194916,Wendy’s,53.018705753025664,-112.85580472787842,Fast Food Restaurant
West Park,53.01337635,-112.86735163194916,Safeway Canada,53.019506233564606,-112.85966412709678,Supermarket
West Park,53.01337635,-112.86735163194916,Ramada Camrose,53.014892,-112.865484,Hotel
West Park,53.01337635,-112.86735163194916,Super 8 Motel Camrose,53.01614,-112.8673074802663,Hotel
West Park,53.01337635,-112.86735163194916,MR MIKES SteakhouseCasual,53.016845,-112.865656,Food Truck
West Park,53.01337635,-112.86735163194916,Tim Hortons,53.01871712311645,-112.85575479269028,Coffee Shop
West Park,53.01337635,-112.86735163194916,Taco Bell,53.01840970128031,-112.8620565914477,Fast Food Restaurant
Westerner Park,52.2270819,-113.8068761428047,Second Cup Café,52.2335313,-113.8146333,Café
Westerner Park,52.2270819,-113.8068761428047,Fionn MacCool's Red Deer,52.23406358264258,-113.81299234879567,Irish Pub
Westerner Park,52.2270819,-113.8068761428047,Westerner Park,52.22711882814784,-113.8078065212831,Arts and Entertainment
Westerner Park,52.2270819,-113.8068761428047,Enmax Centrium,52.22823023196264,-113.80594179689857,Stadium
Westerner Park,52.2270819,-113.8068761428047,Montana's,52.23426937293919,-113.81455314976029,Restaurant
Westerner Park,52.2270819,-113.8068761428047,PetSmart,52.231311,-113.817408,Pet Supplies Store
Westerner Park,52.2270819,-113.8068761428047,Dairy Queen,52.23461124883632,-113.81302043795586,Ice Cream Parlor
Westerner Park,52.2270819,-113.8068761428047,Best Buy,52.2314763,-113.8180328,Electronics Store
Westerner Park,52.2270819,-113.8068761428047,Old Navy,52.232404061553225,-113.81647785941766,Clothing Store
Westerner Park,52.2270819,-113.8068761428047,A&W,52.233874,-113.814613,Fast Food Restaurant
Westerner Park,52.2270819,-113.8068761428047,McDonald's,52.2222987189226,-113.81402547365664,Fast Food Restaurant
Westerner Park,52.2270819,-113.8068761428047,Winners,52.23138533108055,-113.81630315689274,Department Store
Westerner Park,52.2270819,-113.8068761428047,Bed Bath & Beyond,52.231617634924,-113.8188824209,Furniture and Home Store
Westerner Park,52.2270819,-113.8068761428047,Howard Johnson,52.2187959172738,-113.81229304790628,Hotel
Westlake,55.2245338,-118.8126004,Subway,55.22701158798239,-118.80235017317068,Sandwich Spot
Westlake,55.2245338,-118.8126004,Days Inn,55.2279782356187,-118.80165509748048,Hotel
Westlake,55.2245338,-118.8126004,U. F. A.,55.2224051,-118.8006165,Pet Supplies Store
Westlake,55.2245338,-118.8126004,UFA Grande Prairie Farm Store,55.22177794115483,-118.80031049251556,Fuel Station
Woodlea,45.3205386,-75.78500059820267,Frank's Catering And Baked Goods,45.3241235198088,-75.7780149557865,Sandwich Spot
Woodlea,45.3205386,-75.78500059820267,Cozmos Souvlaki,45.32618,-75.779955,Greek Restaurant
Woodlea,45.3205386,-75.78500059820267,Authentic Vietnamese Pho,45.32517330287662,-75.77942542121129,Vietnamese Restaurant
Woodlea,45.3205386,-75.78500059820267,Metro,45.32458315143271,-75.78001722693529,Supermarket
Woodlea,45.3205386,-75.78500059820267,Tim Hortons,45.32549946262167,-75.77951453626156,Coffee Shop
Woodlea,45.3205386,-75.78500059820267,Subway,45.324474369311496,-75.77917928425711,Sandwich Spot
Woodlea,45.3205386,-75.78500059820267,Shoppers Drug Mart,45.32820611105709,-75.77972052552279,Pharmacy
Woodlea,45.3205386,-75.78500059820267,Brass Monkey,45.325311,-75.779826,Pool Hall
Woodlea,45.3205386,-75.78500059820267,Shoppers Drug Mart,45.328235,-75.779556,Pharmacy
Woodlea,45.3205386,-75.78500059820267,Greenbank Huntclub Centre,45.325656180131816,-75.78246843715694,Shopping Mall
Woodlea,45.3205386,-75.78500059820267,Delightful Tastes,45.32524007620207,-75.78008457575916,Bakery
Woodlea,45.3205386,-75.78500059820267,New Hong Shing,45.32403285776232,-75.77805906475736,Chinese Restaurant
Woodlea,45.3205386,-75.78500059820267,Circle K,45.3237882,-75.7773955,Convenience Store
Woodlea,45.3205386,-75.78500059820267,Ben Franklin Park (Superdome),45.323364567321846,-75.77456493632668,Park
Charlottenburg-Wilmersdorf,52.5078558,13.2639518,Adik's Stehcafe,52.50788884366084,13.258130836747544,Café
Charlottenburg-Wilmersdorf,52.5078558,13.2639518,Die Wühlmäuse,52.50882953708777,13.27073335647583,Comedy Club
Charlottenburg-Wilmersdorf,52.5078558,13.2639518,Block House,52.50939337436111,13.27095796347855,Steakhouse
Charlottenburg-Wilmersdorf,52.5078558,13.2639518,Hotel Villa Kastania,52.51031020476896,13.26822290270997,Hotel
Charlottenburg-Wilmersdorf,52.5078558,13.2639518,Rasas,52.51209979648858,13.264463509284983,Indian Restaurant
Charlottenburg-Wilmersdorf,52.5078558,13.2639518,rbb Dachlounge,52.50857486674797,13.274778127670288,Roof Deck
Charlottenburg-Wilmersdorf,52.5078558,13.2639518,Georg-Kolbe-Museum,52.50988349489067,13.255111074929948,Art Museum
Charlottenburg-Wilmersdorf,52.5078558,13.2639518,Piccolo Mondo,52.51235548979211,13.267806432067728,Italian Restaurant
Charlottenburg-Wilmersdorf,52.5078558,13.2639518,Sommergarten,52.5051203463786,13.273801803588864,Garden
Charlottenburg-Wilmersdorf,52.5078558,13.2639518,Mateo-Looi Sushi Restaurant,52.5115295631979,13.268427952315353,Chinese Restaurant
Charlottenburg-Wilmersdorf,52.5078558,13.2639518,mama trattoria,52.50999,13.2739105,Pizzeria
Charlottenburg-Wilmersdorf,52.5078558,13.2639518,Rafih,52.508179,13.257651,Pizzeria
Charlottenburg-Wilmersdorf,52.5078558,13.2639518,BIO COMPANY,52.512500872153744,13.26748890695235,Organic Grocery
Charlottenburg-Wilmersdorf,52.5078558,13.2639518,REWE CITY,52.51017102,13.27273302,Supermarket
Charlottenburg-Wilmersdorf,52.5078558,13.2639518,TOTAL Tankstelle,52.5083891,13.260572,Fuel Station
Charlottenburg-Wilmersdorf,52.5078558,13.2639518,Mommsenstadion,52.501005913081926,13.264532089233398,Stadium
Charlottenburg-Wilmersdorf,52.5078558,13.2639518,Prime Kebap,52.51026227782016,13.271246157794886,Falafel Restaurant
Charlottenburg-Wilmersdorf,52.5078558,13.2639518,La Victoria,52.51057943416563,13.270550398480966,Italian Restaurant
Charlottenburg-Wilmersdorf,52.5078558,13.2639518,Lindenwirtin,52.51033483725336,13.271707068159364,German Restaurant
Charlottenburg-Wilmersdorf,52.5078558,13.2639518,Wiener Conditorei Caffeehaus am Steubenplatz,52.51607075125315,13.260251416623968,Café
Charlottenburg-Wilmersdorf,52.5078558,13.2639518,Prime Chicken,52.51023864746094,13.271011352539062,Fried Chicken Joint
Charlottenburg-Wilmersdorf,52.5078558,13.2639518,Westend Klause,52.516494,13.260109,Bar
Charlottenburg-Wilmersdorf,52.5078558,13.2639518,Das Bowling Studio,52.50972452908758,13.277372469135384,Bowling Alley
Charlottenburg-Wilmersdorf,52.5078558,13.2639518,Orchidee,52.513589832417374,13.264944364095593,Thai Restaurant
Charlottenburg-Wilmersdorf,52.5078558,13.2639518,Rossmann,52.51527688160554,13.262164141438523,Drugstore
Charlottenburg-Wilmersdorf,52.5078558,13.2639518,Osteria I Due,52.50970734729362,13.273932552850338,Trattoria
Charlottenburg-Wilmersdorf,52.5078558,13.2639518,JOES Restaurant & Wirtshaus,52.50992684172558,13.271121149369923,German Restaurant
Charlottenburg-Wilmersdorf,52.5078558,13.2639518,Tutti Gusti,52.508859768234736,13.268342825096251,Italian Restaurant
Charlottenburg-Wilmersdorf,52.5078558,13.2639518,Shell,52.50992776448705,13.277319823430844,Fuel Station
Charlottenburg-Wilmersdorf,52.5078558,13.2639518,Sakura,52.50985846519568,13.278296093156117,Japanese Restaurant
Charlottenburg-Wilmersdorf,52.5078558,13.2639518,Aral,52.51352022,13.26612799,Fuel Station
Charlottenburg-Wilmersdorf,52.5078558,13.2639518,Theodor-Heuss-Platz,52.50950865077948,13.272407054901125,Plaza
Charlottenburg-Wilmersdorf,52.5078558,13.2639518,Il Passetto,52.50822224384133,13.258438110351562,Italian Restaurant
Charlottenburg-Wilmersdorf,52.5078558,13.2639518,Concorde Hotel am Studio,52.50973939521469,13.277284005349946,Hotel
Charlottenburg-Wilmersdorf,52.5078558,13.2639518,H Hessenallee,52.51373790510682,13.263158074283185,Bus Stop
Charlottenburg-Wilmersdorf,52.5078558,13.2639518,Pizzeria,52.502207931746,13.269689606811369,Pizzeria
Charlottenburg-Wilmersdorf,52.5078558,13.2639518,Wally-Wittmann-Sportanlage,52.49982180098576,13.263211975326607,Soccer Stadium
Charlottenburg-Wilmersdorf,52.5078558,13.2639518,Udos HOCKEYBAUDE,52.49983572294144,13.261733279069713,Café
Charlottenburg-Wilmersdorf,52.5078558,13.2639518,Lunchbox,52.505728,13.276977,Bistro
Charlottenburg-Wilmersdorf,52.5078558,13.2639518,Tennishalle SCC e.V,52.49954729497072,13.262171205568896,Tennis Stadium
Charlottenburg-Wilmersdorf,52.5078558,13.2639518,Georg Kolbe Hain,52.50965883796739,13.250429034233091,Park
Charlottenburg-Wilmersdorf,52.5078558,13.2639518,Steubenplatz,52.51620646150641,13.260896236744172,Plaza
Charlottenburg-Wilmersdorf,52.5078558,13.2639518,Westend-Grill,52.5161810901244,13.260636889970852,Burger Joint
Charlottenburg-Wilmersdorf,52.5078558,13.2639518,Butter Lindner,52.51619348836823,13.260541009231464,Gourmet Store
Charlottenburg-Wilmersdorf,52.5078558,13.2639518,Ital. Eis Gloria,52.5162587700766,13.260991698685274,Ice Cream Parlor
Charlottenburg-Wilmersdorf,52.5078558,13.2639518,H U Neu-Westend,52.51627309503223,13.260347843170166,Bus Stop
Charlottenburg-Wilmersdorf,52.5078558,13.2639518,Il Cardinale,52.516325,13.259847,Italian Restaurant
Friedrichshain-Kreuzberg,52.5011154,13.4442848,Maison Umami,52.500316,13.442874,Vietnamese Restaurant
Friedrichshain-Kreuzberg,52.5011154,13.4442848,Burgermeister,52.501108,13.442131,Burger Joint
Friedrichshain-Kreuzberg,52.5011154,13.4442848,Gudé,52.501493,13.441547,Falafel Restaurant
Friedrichshain-Kreuzberg,52.5011154,13.4442848,Oberbaumbrücke,52.50177658227869,13.445709943771362,Bridge
Friedrichshain-Kreuzberg,52.5011154,13.4442848,Salut Backwaren,52.50073398391967,13.441798105423857,Bakery
Friedrichshain-Kreuzberg,52.5011154,13.4442848,19grams,52.499876955279184,13.444415062923092,Coffee Shop
Friedrichshain-Kreuzberg,52.5011154,13.4442848,East Side Gallery,52.503415842163285,13.44397187232971,Monument
Friedrichshain-Kreuzberg,52.5011154,13.4442848,Aldemir Eis & Café,52.49924884555856,13.443101845117674,Ice Cream Parlor
Friedrichshain-Kreuzberg,52.5011154,13.4442848,May-Ayim-Ufer,52.50207451115226,13.443016898672472,Scenic Lookout
Friedrichshain-Kreuzberg,52.5011154,13.4442848,Duo Sicilian Ice Cream,52.5005810594632,13.438824605837,Ice Cream Parlor
Friedrichshain-Kreuzberg,52.5011154,13.4442848,new deli yoga. Berlin,52.49884030902388,13.44263984323415,Vegan and Vegetarian Restaurant
Friedrichshain-Kreuzberg,52.5011154,13.4442848,Spreeufer,52.500261355433885,13.447136878967283,Waterfront
Friedrichshain-Kreuzberg,52.5011154,13.4442848,"NOER Wine Shop, Wine Bar & Wine Seminars",52.49875094873738,13.442509196924322,Wine Store
Friedrichshain-Kreuzberg,52.5011154,13.4442848,Oberbaumeck,52.50117435145742,13.441926854440718,Pub
Friedrichshain-Kreuzberg,52.5011154,13.4442848,Berliner Mauerweg | Berlin Wall Trail (Berliner Mauerweg),52.50427988600668,13.44182694711085,Hiking Trail
Friedrichshain-Kreuzberg,52.5011154,13.4442848,Hopfenreich,52.49963964237772,13.43929160699031,Beer Bar
Friedrichshain-Kreuzberg,52.5011154,13.4442848,Space Meduza,52.500682619862616,13.43924045562744,Dive Bar
Friedrichshain-Kreuzberg,52.5011154,13.4442848,Motto Berlin,52.50021738363966,13.439725276326694,Bookstore
Friedrichshain-Kreuzberg,52.5011154,13.4442848,Sumak Teehaus,52.49919280814795,13.440190826698386,Tea Room
Friedrichshain-Kreuzberg,52.5011154,13.4442848,ZOLA,52.503981,13.441975,Pizzeria
Friedrichshain-Kreuzberg,52.5011154,13.4442848,Bäckerei ZAZZA,52.49999238844234,13.444103422114315,Bakery
Friedrichshain-Kreuzberg,52.5011154,13.4442848,Mindpirates Projektraum,52.500731603836535,13.44520568847656,Art Gallery
Friedrichshain-Kreuzberg,52.5011154,13.4442848,FluxBau,52.50293582617556,13.441144824028015,Performing Arts Venue
Friedrichshain-Kreuzberg,52.5011154,13.4442848,Yo! Pho,52.499435,13.4434706,Restaurant
Friedrichshain-Kreuzberg,52.5011154,13.4442848,Michelberger Hotel,52.50475120070394,13.44750321868336,Hotel
Friedrichshain-Kreuzberg,52.5011154,13.4442848,Scheers Schnitzel,52.50285974165979,13.447042431894928,Schnitzel Restaurant
Friedrichshain-Kreuzberg,52.5011154,13.4442848,Transit,52.49950638218861,13.445066386330204,Portuguese Restaurant
Friedrichshain-Kreuzberg,52.5011154,13.4442848,Kirk Bar,52.500716030070734,13.440614842930527,Bar
Friedrichshain-Kreuzberg,52.5011154,13.4442848,Baretto,52.49985010430558,13.438835664396496,Café
Friedrichshain-Kreuzberg,52.5011154,13.4442848,California Pops,52.49970104121176,13.44356174268794,Ice Cream Parlor
Friedrichshain-Kreuzberg,52.5011154,13.4442848,Kumru Kuruyemis,52.499318403575785,13.440096121694314,Gourmet Store
Friedrichshain-Kreuzberg,52.5011154,13.4442848,Zàgara,52.501944,13.440699,Ice Cream Parlor
Friedrichshain-Kreuzberg,52.5011154,13.4442848,Good Morning Monday,52.497477,13.44103,Café
Friedrichshain-Kreuzberg,52.5011154,13.4442848,Salumeria Lamuri,52.5029619496295,13.43800663948059,Italian Restaurant
Friedrichshain-Kreuzberg,52.5011154,13.4442848,UCI Luxe Kino,52.50527707908021,13.442169427871704,Movie Theater
Friedrichshain-Kreuzberg,52.5011154,13.4442848,Michelberger Bar,52.50461418701797,13.44787766471432,Hotel Bar
Friedrichshain-Kreuzberg,52.5011154,13.4442848,PLUS Berlin Hostel and Hotel,52.50355677903504,13.448584278378684,Hostel
Friedrichshain-Kreuzberg,52.5011154,13.4442848,Watergate Club,52.50104509997725,13.44525396823883,Night Club
Friedrichshain-Kreuzberg,52.5011154,13.4442848,Hotel Indigo Berlin City East Side Gallery,52.504656380874216,13.441600874345658,Hotel
Friedrichshain-Kreuzberg,52.5011154,13.4442848,Geschmackssache,52.49731351115693,13.44625094174622,Café
Friedrichshain-Kreuzberg,52.5011154,13.4442848,Mysliwska,52.499398429078006,13.445149117443302,Bar
Friedrichshain-Kreuzberg,52.5011154,13.4442848,Cafe Frida,52.49846927387301,13.446945186439269,Café
Friedrichshain-Kreuzberg,52.5011154,13.4442848,Kvartira Nr. 62,52.49990607474777,13.437773963752973,Bar
Friedrichshain-Kreuzberg,52.5011154,13.4442848,Soya Vegan Vietnamese Kitchen,52.498603,13.442443,Vietnamese Restaurant
Friedrichshain-Kreuzberg,52.5011154,13.4442848,Maria,52.49852,13.442741,Vegan and Vegetarian Restaurant
Friedrichshain-Kreuzberg,52.5011154,13.4442848,eurogida,52.49887325307828,13.441245884043305,Grocery Store
Friedrichshain-Kreuzberg,52.5011154,13.4442848,Il Pizzaiolo,52.498624,13.447172,Pizzeria
Friedrichshain-Kreuzberg,52.5011154,13.4442848,Bantabaa FoodDealer,52.497377,13.44099,Café
Friedrichshain-Kreuzberg,52.5011154,13.4442848,Monster Ronson's Ichiban Karaoke,52.50515331539783,13.448398407889163,Karaoke Bar
Friedrichshain-Kreuzberg,52.5011154,13.4442848,Hampton by Hilton Berlin City East Side Gallery,52.50496361311817,13.441321849822998,Hotel
Friedrichshain-Kreuzberg,52.5011154,13.4442848,Café Mugrabi,52.49770362044022,13.43741654590141,Breakfast Spot
Friedrichshain-Kreuzberg,52.5011154,13.4442848,Schwiliko,52.49856303217322,13.446707573070794,Caucasian Restaurant
Friedrichshain-Kreuzberg,52.5011154,13.4442848,Michelberger Restaurant,52.50472198158007,13.44799518585205,Modern European Restaurant
Friedrichshain-Kreuzberg,52.5011154,13.4442848,Lido,52.499130040042914,13.445073127134188,Rock Club
Friedrichshain-Kreuzberg,52.5011154,13.4442848,ebertundweber,52.49981214317635,13.443637428149668,Bookstore
Friedrichshain-Kreuzberg,52.5011154,13.4442848,Holiday Inn Berlin - City East Side,52.50483723631599,13.444669246673582,Hotel
Friedrichshain-Kreuzberg,52.5011154,13.4442848,East Side Park,52.5038795553034,13.442115629615287,Park
Friedrichshain-Kreuzberg,52.5011154,13.4442848,Club der Visionäre,52.49691717453016,13.450495108305551,Lounge
Friedrichshain-Kreuzberg,52.5011154,13.4442848,Beumer & Lutum,52.49705516478415,13.443289836832202,Bakery
Friedrichshain-Kreuzberg,52.5011154,13.4442848,Hotel nhow Berlin,52.50116919158207,13.450806140899658,Hotel
Friedrichshain-Kreuzberg,52.5011154,13.4442848,Soup GUERILLA,52.49873340996778,13.446625636223825,Soup Spot
Friedrichshain-Kreuzberg,52.5011154,13.4442848,Industriepalast Hostel Berlin,52.503908038464864,13.44755729282378,Hostel
Friedrichshain-Kreuzberg,52.5011154,13.4442848,Ratibortheater,52.49764924457589,13.442847309116868,Indie Theater
Friedrichshain-Kreuzberg,52.5011154,13.4442848,Mercedes-Benz Arena,52.506517859909735,13.44375729560852,Concert Hall
Friedrichshain-Kreuzberg,52.5011154,13.4442848,Nest,52.49712052755012,13.439009234381851,Café
Friedrichshain-Kreuzberg,52.5011154,13.4442848,Restaurant Richard,52.50431281903661,13.435404582066507,French Restaurant
Friedrichshain-Kreuzberg,52.5011154,13.4442848,Birgit & Bier,52.49770030930237,13.450186368688572,Beer Garden
Friedrichshain-Kreuzberg,52.5011154,13.4442848,Gallery Rooftop Bar,52.50449,13.44214,Hotel Bar
Friedrichshain-Kreuzberg,52.5011154,13.4442848,Taquería Ta'Cabrón,52.50009273262563,13.437117416991477,Mexican Restaurant
Friedrichshain-Kreuzberg,52.5011154,13.4442848,Görlitzer Ufer,52.494274,13.444051,Waterfront
Friedrichshain-Kreuzberg,52.5011154,13.4442848,Ipse,52.49758998781626,13.451117277145386,Night Club
Friedrichshain-Kreuzberg,52.5011154,13.4442848,Han West,52.498574,13.434596,Chinese Restaurant
Friedrichshain-Kreuzberg,52.5011154,13.4442848,Oberschleuse,52.49793773027959,13.449276438628608,Canal Lock
Friedrichshain-Kreuzberg,52.5011154,13.4442848,Markthalle Neun,52.50214432791012,13.431606978315234,Food Court
Friedrichshain-Kreuzberg,52.5011154,13.4442848,Jolesch,52.5007774,13.434039100000064,Austrian Restaurant
Friedrichshain-Kreuzberg,52.5011154,13.4442848,Rosa Canina,52.50214320176283,13.43181912685543,Ice Cream Parlor
Friedrichshain-Kreuzberg,52.5011154,13.4442848,Mariona,52.49956140872608,13.432568694630026,Spanish Restaurant
Friedrichshain-Kreuzberg,52.5011154,13.4442848,Festsaal Kreuzberg,52.49674739565541,13.45173954963684,Rock Club
Friedrichshain-Kreuzberg,52.5011154,13.4442848,Bis auf's Messer,52.50809164204684,13.449486494064333,Record Store
Friedrichshain-Kreuzberg,52.5011154,13.4442848,Big Stuff Smoked BBQ,52.502122392297785,13.431800746997473,BBQ Joint
Friedrichshain-Kreuzberg,52.5011154,13.4442848,The Boat Kaffee,52.498008,13.441863,Coffee Shop
Friedrichshain-Kreuzberg,52.5011154,13.4442848,Secret Garden,52.507793,13.449994,Vegan and Vegetarian Restaurant
Friedrichshain-Kreuzberg,52.5011154,13.4442848,Mani in Pasta,52.502166846709024,13.43171651115508,Trattoria
Friedrichshain-Kreuzberg,52.5011154,13.4442848,Facciola,52.49572843103693,13.43377134804084,Wine Bar
Friedrichshain-Kreuzberg,52.5011154,13.4442848,Zur Glühlampe,52.50393299856658,13.45360398672794,Bar
Friedrichshain-Kreuzberg,52.5011154,13.4442848,Lerchen und Eulen,52.50212333819094,13.430743217468262,Bar
Friedrichshain-Kreuzberg,52.5011154,13.4442848,Our/Berlin,52.49654186459513,13.452159809036988,Distillery
Friedrichshain-Kreuzberg,52.5011154,13.4442848,Gin Chilla Bar,52.507896,13.450152,Cocktail Bar
Friedrichshain-Kreuzberg,52.5011154,13.4442848,Kaffee 9,52.50194876234582,13.431997040702443,Coffee Shop
Friedrichshain-Kreuzberg,52.5011154,13.4442848,Alte Milch,52.50202476100858,13.431494235992432,Cheese Store
Friedrichshain-Kreuzberg,52.5011154,13.4442848,RuDi Nachbarschaftshaus,52.50243928164733,13.456919122681438,Community Center
Friedrichshain-Kreuzberg,52.5011154,13.4442848,Heidenpeters,52.50204879392064,13.43130168201405,Brewery
Friedrichshain-Kreuzberg,52.5011154,13.4442848,Annelies,52.49844722656305,13.434811065509908,Coffee Shop
Friedrichshain-Kreuzberg,52.5011154,13.4442848,noisy Rooms,52.506779072463445,13.45328450202942,Performing Arts Venue
Friedrichshain-Kreuzberg,52.5011154,13.4442848,Hühnerhaus 36,52.499852,13.432076,Fried Chicken Joint
Friedrichshain-Kreuzberg,52.5011154,13.4442848,Mano Cafe,52.4989322233746,13.430609107017515,Café
Friedrichshain-Kreuzberg,52.5011154,13.4442848,RAW Gelände,52.507388,13.453417,Arts and Entertainment
Friedrichshain-Kreuzberg,52.5011154,13.4442848,Bone Berlin,52.50212925689672,13.431655168533323,German Restaurant
Friedrichshain-Kreuzberg,52.5011154,13.4442848,Privatclub,52.49998155914356,13.434916640412633,Night Club
Friedrichshain-Kreuzberg,52.5011154,13.4442848,REWE,52.506080172703925,13.44661188589646,Supermarket
Lichtenberg,52.5321606,13.5118927,IKEA Hotdog Stand,52.53371596079857,13.51350105970621,Hot Dog Joint
Lichtenberg,52.5321606,13.5118927,Möbel Höffner,52.53377829359812,13.506196433019262,Furniture and Home Store
Lichtenberg,52.5321606,13.5118927,IKEA,52.53420420719439,13.513304430032347,Furniture and Home Store
Lichtenberg,52.5321606,13.5118927,Globus Baumarkt,52.53327068,13.50947224,Hardware Store
Lichtenberg,52.5321606,13.5118927,Mr. Wash,52.53101284164397,13.520050048828123,Car Wash and Detail
Lichtenberg,52.5321606,13.5118927,Louis MEGAShop,52.52719799308137,13.500088721838951,Motorcycle Dealership
Lichtenberg,52.5321606,13.5118927,Comfort Hotel,52.53338679903258,13.51757054108714,Hotel
Lichtenberg,52.5321606,13.5118927,SELGROS Cash & Carry,52.531417,13.513783,Big Box Store
Lichtenberg,52.5321606,13.5118927,Glashauscafé,52.534614,13.514659,Café
Lichtenberg,52.5321606,13.5118927,H Schalkauer Straße,52.53522636812516,13.510214515658664,Tram Station
Lichtenberg,52.5321606,13.5118927,TOTAL Tankstelle,52.53670374951285,13.515586853027344,Fuel Station
Lichtenberg,52.5321606,13.5118927,TOTAL Tankstelle,52.53532999999999,13.52264,Fuel Station
Lichtenberg,52.5321606,13.5118927,H Evangelisches Krankenhaus KEH,52.524136002660015,13.51259231297131,Tram Station
Lichtenberg,52.5321606,13.5118927,H Dingelstädter Straße,52.53663849098847,13.524556159973145,Tram Station
Marzahn-Hellersdorf,52.5225225,13.5876634,Rossmann,52.52289923653978,13.586399892177845,Drugstore
Marzahn-Hellersdorf,52.5225225,13.5876634,EDEKA Friedrich,52.5233383,13.5861748,Supermarket
Marzahn-Hellersdorf,52.5225225,13.5876634,REWE,52.5215908,13.5893503,Supermarket
Marzahn-Hellersdorf,52.5225225,13.5876634,"Gasthof ""Zum Oberfeld""",52.51563403150522,13.59340705620823,German Restaurant
Marzahn-Hellersdorf,52.5225225,13.5876634,dm-drogerie markt,52.5298272811253,13.594931361131104,Drugstore
Marzahn-Hellersdorf,52.5225225,13.5876634,Lidl,52.5279945,13.5883892,Supermarket
Marzahn-Hellersdorf,52.5225225,13.5876634,REWE,52.529414,13.594044,Supermarket
